imageName,ylabel,plane,helicopter,other,aircraft
2016-08-14T15+44+23_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T16+26+56_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+31+18_778Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+15+56_554Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T12+21+34_250Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+32+09_367Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+42+42_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T16+56+44_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-21T16+25+39_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+44+50_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-19T12+25+22_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+13+44_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T18+11+23_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-28T18+49+53_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T15+28+14_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+14+52_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+49+06_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+11+24_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T18+13+50_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-13T17+44+04_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T17+59+29_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T19+24+31_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T23+02+17_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+45+07_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+08+56_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-16T16+30+16_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-21T19+39+32_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+42+10_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-13T15+54+47_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+24+32_047Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+20+50_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-13T11+58+26_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+09+07_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-18T16+20+26_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-21T12+28+34_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+35+42_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T16+37+10_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-24T17+07+51_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+34+31_811Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+22+10_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T20+14+19_700Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-12-03T18+43+38_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+31+39_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T15+24+54_470Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+07+22_265Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-27T18+42+15_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+09+19_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-04T12+09+02_539Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-24T13+27+39_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T16+12+14_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+27+36_475Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-24T13+34+35_660Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+34+34_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+58+49_354Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+14+50_664Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T14+50+40_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+49+31_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+18+59_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+09+45_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-02T18+31+38_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T10+45+28_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-24T14+09+53_720Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+45+13_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-31T13+26+14_668Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T17+40+18_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+57+53_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+40+12_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+19+52_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+34+30_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T19+45+59_596Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+47+55_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T16+19+46_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T18+15+49_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-08T16+52+35_663Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T16+32+23_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+17+12_270Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T14+20+44_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+25+16_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T12+57+46_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+21+00_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T14+04+36_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+40+06_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T18+56+43_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T13+48+50_250Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+25+23_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+15+51_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+28+12_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+36+55_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+00+30_972Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T20+10+08_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+27+08_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-16T17+47+23_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T17+51+37_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T17+26+58_840Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T17+27+42_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T18+39+56_409Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T14+14+45_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T21+12+27_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T16+56+44_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+09+14_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T20+11+00_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-24T13+10+15_402Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T10+50+02_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-02T15+23+10_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T17+27+16_560Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-22T12+09+05_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-10T22+15+10_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+46+46_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-01T16+25+26_659Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T10+54+59_858Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T13+58+15_894Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-29T16+48+27_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T13+46+48_470Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+34+24_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T16+04+15_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+30+38_571Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T16+05+44_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-17T18+41+23_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+34+04_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-21T16+15+50_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T19+57+12_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-17T17+44+54_940Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+55+45_940Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T16+16+26_830Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-22T12+47+25_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+31+07_719Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+37+18_195Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+30+20_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+50+31_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+54+55_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+37+55_787Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T19+11+45_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T20+34+42_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T16+09+25_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+30+57_006Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+34+15_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T13+31+21_159Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T19+48+18_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+36+02_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+17+42_591Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T18+52+13_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-06T12+05+59_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+19+41_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T19+21+50_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T19+47+32_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T12+50+55_164Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+05+28_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-18T19+35+36_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+49+30_627Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T20+01+58_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T20+03+16_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-22T22+52+57_960Z,Other aircraft,FALSE,FALSE,TRUE,TRUE
2016-09-30T12+06+52_270Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-21T10+38+10_184Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T16+17+05_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+16+12_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T20+42+42_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T13+02+27_168Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+31+59_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T21+05+35_394Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T16+11+10_407Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T12+58+43_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T19+14+18_937Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T21+07+01_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-20T12+06+49_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T20+36+32_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T16+53+41_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T14+53+25_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-24T14+00+58_660Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+46+42_745Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T16+58+44_920Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-08T14+20+39_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-07T18+54+44_410Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+54+21_750Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+38+29_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+09+59_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-19T11+56+01_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-11T11+42+57_450Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-22T15+56+32_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T14+14+44_215Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+02+52_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T16+57+36_410Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T10+52+30_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+18+24_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+41+57_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T19+25+01_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T21+33+35_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T05+11+53_976Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-31T18+59+26_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+11+30_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-04T19+24+55_780Z,Airplane,TRUE,FALSE,FALSE,TRUE
2017-01-04T19+37+47_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T22+14+24_410Z,Helicopter,FALSE,TRUE,FALSE,TRUE
2016-10-30T13+55+59_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T12+35+04_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-25T17+03+55_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T18+01+17_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+33+49_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T17+55+30_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T16+59+29_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T16+41+55_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T13+50+21_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T18+47+29_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T17+24+48_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-31T18+38+56_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+58+38_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T19+25+17_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T11+00+20_405Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T19+44+49_660Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-28T12+29+29_093Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-09T15+20+31_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T19+17+23_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+49+16_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-12T22+24+36_299Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-01T12+38+49_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-06T19+52+37_110Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T12+53+23_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-13T16+22+47_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+30+36_828Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T16+25+49_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T19+25+31_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+40+43_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-10T12+19+31_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T17+53+59_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-31T13+41+36_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T17+41+27_025Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+40+20_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T13+56+51_410Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-18T18+54+02_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T21+55+46_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+07+07_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T19+37+27_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T12+23+08_469Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+18+58_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+47+30_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T18+43+08_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T16+26+27_387Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+08+21_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-30T17+06+03_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T14+49+08_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+47+59_667Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+33+20_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T20+38+13_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+09+39_340Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+16+54_751Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T11+58+40_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+22+34_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T20+50+16_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T19+06+12_166Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-15T19+33+58_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+47+06_912Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T17+23+07_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T19+59+05_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+18+04_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+01+39_617Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+40+47_353Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-21T13+37+35_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T18+07+06_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-11T12+25+08_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T18+11+11_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+04+28_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+07+03_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+29+07_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+49+26_271Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-14T17+08+54_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+04+32_203Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+14+31_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+02+06_502Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T17+46+48_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+58+16_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-08T22+44+33_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T20+07+12_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+00+34_101Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-24T13+28+18_476Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+03+25_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T18+54+44_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T16+01+05_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+31+24_920Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T17+01+42_190Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-10T20+09+33_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T20+16+21_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T16+57+43_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T12+41+35_578Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T18+56+17_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-01T23+25+04_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+43+04_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+33+18_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+49+45_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T21+28+36_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T17+36+40_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T13+26+36_800Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-20T12+18+14_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-09T13+47+45_041Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-25T23+33+12_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-21T19+42+30_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T18+12+12_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T13+37+11_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-18T17+46+21_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T16+28+45_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T20+15+58_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+03+21_340Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-02T13+50+24_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T15+42+25_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+34+15_198Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-15T17+31+41_680Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+27+30_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+31+37_787Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T19+33+57_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-04T10+50+52_345Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-23T15+07+01_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-07T18+21+26_360Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-26T12+22+44_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T12+31+11_861Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+25+15_487Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T15+31+54_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-09T16+59+52_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T17+48+15_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T15+47+42_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-14T12+14+09_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T18+05+43_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+40+00_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T20+40+25_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-26T13+30+37_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-08T12+00+45_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T15+45+03_860Z,No aircraft,FALSE,FALSE,FALSE,FALSE
